TicketNumber,Client,Staff,Source,Title,Resolution,HelpTopic,DataOn,ClosedDate,ModifiedDate,KYC,Date Opened,Closed Date,Modified Date,ResolutionDurationMins,DayOfWeekOpened,TimeOfDayOpened,Ticket Age,Resolution Summary,Sentiment,Sentiment Score,HelpTopicCount,DayOfWeekNum
IT956065,User,ITSupport,Email,,Can you please reset password for below users too.They forgot their passwords not receiving reset password mails too from JIRA.abc .<br /><br />Mohit Tonde:: mohitt@robustware.in<br />Ravi Chinni::ravichinni@techdimension.in<br />,Access Requests,2017-02-01 13:04:00,2017-02-01 16:50:00,2017-02-01 13:21:00,N,2017-02-01 13:04:00,2017-02-01 16:50:00,2017-02-01 13:21:00,226.0,Wednesday,13.0,226.0,can you please reset password for below users too . they forgot their passwords not receiving reset password mails too from JIRA.abc .,,,243,3
IT833553,User,ITSupport,Email,Status Changed,Status changed from Open to Closed by Hari Neelam,Access Requests,2017-03-08 17:20:00,2017-03-08 17:28:00,2017-03-08 17:28:00,N,2017-03-08 17:20:00,2017-03-08 17:28:00,2017-03-08 17:28:00,8.0,Wednesday,17.0,8.0,Status changed from Open to Closed by Hari Neelam .,POSITIVE,0.9965285658836365,243,3
IT833553,User,ITSupport,Email,Collaborators added by end user,lakshman &lt;papu.lakshman@gmail.com&gt; via Email (to)<br />Lakshmana Kanthraju &lt;lkanthraju@abc.com&gt; via Email (cc),Access Requests,2017-03-08 17:20:00,2017-03-08 17:28:00,2017-03-08 17:20:00,N,2017-03-08 17:20:00,2017-03-08 17:28:00,2017-03-08 17:20:00,8.0,Wednesday,17.0,8.0,lakshman &lt;papu.lakshm@gmail.com&gt; via Email (to)br/>Lakshemana Kanthraju .,POSITIVE,0.9921356439590454,243,3
IT101203,User,ITSupport,Email,"System behaving strangely, blue screen is appearing in middle","Press F8 button on system start, Choose safe mode, if OS loads then restart the os, if still same issue comes handover it to IT team",Hardware,20-04-2016 14:47,20-04-2016 14:59,20-04-2016 14:47,YYY,2016-04-20 14:47:00,2016-04-20 14:59:00,2016-04-20 14:47:00,12.0,Wednesday,14.0,12.0,"press F8 button on system start, Choose safe mode, if OS loads then restart the os . if still same issue comes handover it to IT team.",NEGATIVE,0.9674413800239563,2,3
IT833553,User,ITSupport,Email,,The ticket is closed,Access Requests,2017-03-08 17:20:00,2017-03-08 17:28:00,2017-03-08 17:28:00,N,2017-03-08 17:20:00,2017-03-08 17:28:00,2017-03-08 17:28:00,8.0,Wednesday,17.0,8.0,ticket is closed . tickets are closed for the first time .,,,243,3
IT234908,User,ITSupport,Email,Unable to connect to Internet,"Go to network tab from bottom right corner, choose inn001 network, click on connect",Network,20-12-2017 21:42,20-12-2017 21:54,20-12-2017 21:42,YYY,2017-12-20 21:42:00,2017-12-20 21:54:00,2017-12-20 21:42:00,12.0,Wednesday,21.0,12.0,"go to network tab from bottom right corner, choose inn001 network . click on connect .",NEGATIVE,0.9997459053993225,2,3
IT776902,User,ITSupport,Email,Collaborators added by end user,Gangadhar Vithana &lt;gvithana@abc.com&gt; via Email (cc)<br />Mani Kathi &lt;mkathi@abc.com&gt; via Email (cc),Access Requests,19-04-2017 12:29,19-04-2017 17:31,19-04-2017 12:29,N,2017-04-19 12:29:00,2017-04-19 17:31:00,2017-04-19 12:29:00,302.0,Wednesday,12.0,302.0,Gangadhar Vithana &lt;gvithana@abc.com&gt . via email (cc)br />Mani Kathi .,POSITIVE,0.9921356439590454,243,3
IT776902,User,ITSupport,Email,Ticket Assigned to Shijil Kumar Aynoli,Plz do the needful.,Access Requests,19-04-2017 12:29,19-04-2017 17:31,19-04-2017 12:44,N,2017-04-19 12:29:00,2017-04-19 17:31:00,2017-04-19 12:44:00,302.0,Wednesday,12.0,302.0,Plz do the needful . plz do a needful.,NEGATIVE,0.8922573328018188,243,3
IT776902,User,ITSupport,Email,,"Hello Raksha Poojary,<br /><br />We have given access to you for the security folder in imfs.Please follow the below steps<br /><br />1.click on start<br />2.click on Run,in that type \\imfs\security and then press enter key.<br /><br />Hence we are marking the ticket closed.<br /><br />Regards<br />A.Shijil Kumar<br />IT Team <br />",Access Requests,19-04-2017 12:29,19-04-2017 17:31,19-04-2017 17:31,N,2017-04-19 12:29:00,2017-04-19 17:31:00,2017-04-19 17:31:00,302.0,Wednesday,12.0,302.0,we have given access to you for the security folder in imfs . please follow the below stepsbr />ber //1.click on startbbr/>2.click on Run .,,,243,3
IT776902,User,ITSupport,Email,Status Changed,Status changed from Open to Closed by Shijil Kumar Aynoli,Access Requests,19-04-2017 12:29,19-04-2017 17:31,19-04-2017 17:31,N,2017-04-19 12:29:00,2017-04-19 17:31:00,2017-04-19 17:31:00,302.0,Wednesday,12.0,302.0,status changed from Open to Closed by Shijil Kumar Aynoli . Status changed from Closed to Open .,POSITIVE,0.9965285658836365,243,3
IT956065,User,ITSupport,Email,Collaborators added by end user,Sreedhar Tadavarthy &lt;stadavarthy@abc.com&gt; via Email (cc),Access Requests,2017-02-01 13:04:00,2017-02-01 16:50:00,2017-02-01 13:04:00,N,2017-02-01 13:04:00,2017-02-01 16:50:00,2017-02-01 13:04:00,226.0,Wednesday,13.0,226.0,email: sreedhar Tadavarthy@abc.com&gt .,POSITIVE,0.9921356439590454,243,3
IT138092,User,ITSupport,Email,My Internet is not working,"Go to network tab from bottom right corner, choose inn001 network, click on connect",Network,20-12-2017 21:42,20-12-2017 21:54,20-12-2017 21:42,YYY,2017-12-20 21:42:00,2017-12-20 21:54:00,2017-12-20 21:42:00,12.0,Wednesday,21.0,12.0,"go to network tab from bottom right corner, choose inn001 network . click on connect .",NEGATIVE,0.9997703433036804,2,3
IT553817,User,ITSupport,Email,,<div style=font-size:12pt;color:#000000;background-color:#FFFFFF;font-family:Calibri,Access Requests,24-02-2016 11:39,24-02-2016 14:35,24-02-2016 12:41,N,2016-02-24 11:39:00,2016-02-24 14:35:00,2016-02-24 12:41:00,176.0,Wednesday,11.0,176.0,div style=font-size:12pt;color:#000000;background-color: #FFFFFF;fontfamily:Calibri .,,,243,3
IT145520,User,ITSupport,Email,Ticket Updated,"Hi Mamata,<br /><br /> We have created a user account for you on androidbuild1 (192.168.205.11) server and shared the login credentials in a separate mail to you.<br /><br /> Regards<br /> Vinod",Access Requests,13-07-2016 11:14,13-07-2016 11:16,13-07-2016 11:16,N,2016-07-13 11:14:00,2016-07-13 11:16:00,2016-07-13 11:16:00,2.0,Wednesday,11.0,2.0,we have created a user account for you on androidbuild1 server . we shared the login credentials in a separate mail to you .,POSITIVE,0.987381637096405,243,3
IT553817,User,ITSupport,Email,Ticket Assigned to Sandeep Reddy Jakkidi,Ticket claimed by Sandeep Reddy Jakkidi,Access Requests,24-02-2016 11:39,24-02-2016 14:35,24-02-2016 11:54,N,2016-02-24 11:39:00,2016-02-24 14:35:00,2016-02-24 11:54:00,176.0,Wednesday,11.0,176.0,Ticket claimed by Sandeep Reddy Jakkidi .,NEGATIVE,0.8438225388526917,243,3
IT553817,User,ITSupport,Email,Collaborators added by end user,Rajesh Palepu &lt;rpalepu@abc.com&gt; via Email (cc)<br />Rajeshjan08 &lt;rajeshjan08@gmail.com&gt; via Email (cc),Access Requests,24-02-2016 11:39,24-02-2016 14:35,24-02-2016 11:39,N,2016-02-24 11:39:00,2016-02-24 14:35:00,2016-02-24 11:39:00,176.0,Wednesday,11.0,176.0,Rajesh Palepu &lt;rpalepu@abc.com&gt . via email (cc)br />Rajeshjan08 .,POSITIVE,0.9921356439590454,243,3
IT937463,User,ITSupport,Email,Jira project creation and user permission,"IT Team created New Project in Jira and shared details with you in separate mail. 
Please pass the details to the concerned users individually know if there are any issues/requirements URL:https://jira.abc.com Project Name: P3DataSystemsKey",Jira Requests,2015-12-16 14:30:00,2015-12-16 20:33:00,2015-12-16 20:33:00,YY,2015-12-16 14:30:00,2015-12-16 20:33:00,2015-12-16 20:33:00,363.0,Wednesday,14.0,363.0,IT Team created new project in Jira and shared details with you in separate mail . please pass the details to the concerned users individually .,NEGATIVE,0.9000778794288635,1,3
IT145520,User,ITSupport,Email,,"Hi Mamata,<br /><br /> We have created a user account for you on androidbuild1 (192.168.205.11) server and shared the login credentials in a separate mail to you.<br /><br /> Regards<br /> Vinod",Access Requests,13-07-2016 11:14,13-07-2016 11:16,13-07-2016 11:16,N,2016-07-13 11:14:00,2016-07-13 11:16:00,2016-07-13 11:16:00,2.0,Wednesday,11.0,2.0,we have created a user account for you on androidbuild1 server . we shared the login credentials in a separate mail to you .,,,243,3
IT321302,User,ITSupport,Email,Ticket Assigned to Shijil Kumar Aynoli,Ticket claimed by Shijil Kumar Aynoli,Access Requests,21-02-2018 21:07,22-02-2018 12:06,22-02-2018 12:03,N,2018-02-21 21:07:00,2018-02-22 12:06:00,2018-02-22 12:03:00,899.0,Wednesday,21.0,899.0,Ticket claimed by Shijil Kumar Aynoli .,NEGATIVE,0.8922573328018188,243,3
IT321302,User,ITSupport,Email,,"Hi Avinash,<br /><br />We have resolved your login issue in ESSM Module.Now you are able to login successfully.<br />Hence we are marking the request closed.<br /><br />Thanks &amp; Regards<br />A.Shijil Kumar",Access Requests,21-02-2018 21:07,22-02-2018 12:06,22-02-2018 12:06,N,2018-02-21 21:07:00,2018-02-22 12:06:00,2018-02-22 12:06:00,899.0,Wednesday,21.0,899.0,ESSM module has resolved your login issue . br /> Hence we are marking the request closed .,,,243,3
IT321302,User,ITSupport,Email,Status Changed,Status changed from Open to Closed by Shijil Kumar Aynoli,Access Requests,21-02-2018 21:07,22-02-2018 12:06,22-02-2018 12:06,N,2018-02-21 21:07:00,2018-02-22 12:06:00,2018-02-22 12:06:00,899.0,Wednesday,21.0,899.0,status changed from Open to Closed by Shijil Kumar Aynoli . Status changed from Closed to Open .,POSITIVE,0.9965285658836365,243,3
IT187629,User,ITSupport,Email,Ticket Assigned to Sandeep Reddy Jakkidi,Ticket claimed by Sandeep Reddy Jakkidi,Access Requests,17-02-2016 09:05,17-02-2016 11:45,17-02-2016 11:29,N,2016-02-17 09:05:00,2016-02-17 11:45:00,2016-02-17 11:29:00,160.0,Wednesday,9.0,160.0,Ticket claimed by Sandeep Reddy Jakkidi .,NEGATIVE,0.8438225388526917,243,3
IT304536,User,ITSupport,Email,Ticket Assigned to Sandeep Reddy Jakkidi,Ticket claimed by Sandeep Reddy Jakkidi,Access Requests,17-02-2016 08:17,17-02-2016 11:56,17-02-2016 11:29,N,2016-02-17 08:17:00,2016-02-17 11:56:00,2016-02-17 11:29:00,219.0,Wednesday,8.0,219.0,Ticket claimed by Sandeep Reddy Jakkidi .,NEGATIVE,0.8438225388526917,243,3
IT627840,User,ITSupport,Email,Ticket Marked Overdue,Ticket flagged as overdue by the system.,Accessories,2016-06-01 12:46:00,18-05-2016 16:51,2016-08-01 00:46:00,N,2016-06-01 12:46:00,2016-05-18 16:51:00,2016-08-01 00:46:00,0.0,Wednesday,12.0,-19915.0,Ticket flagged as overdue by the system .,NEGATIVE,0.8958033323287964,122,3
IT627840,User,ITSupport,Email,Ticket Assigned to Jagan Muddupati,Please issue headphones once the request get approved.<br />,Accessories,2016-06-01 12:46:00,18-05-2016 16:51,14-01-2016 13:33,N,2016-06-01 12:46:00,2016-05-18 16:51:00,2016-01-14 13:33:00,0.0,Wednesday,12.0,-19915.0,please issue headphones once the request get approved.br />,NEGATIVE,0.8775156140327454,122,3
IT627840,User,ITSupport,Email,,"Hello Trinetha,<br /><br />Request need manager approval, will process this request once it approve.<br /><br />Thanks,<br />Sandeepreddy.",Accessories,2016-06-01 12:46:00,18-05-2016 16:51,14-01-2016 13:34,N,2016-06-01 12:46:00,2016-05-18 16:51:00,2016-01-14 13:34:00,0.0,Wednesday,12.0,-19915.0,"Hello Trinetha,br />abr/>Request need manager approval, will process this request once it approve . 'thanks,' says 'sandeepreddy'",,,122,3
IT627840,User,ITSupport,Email,Status Changed,Status changed from Open to Pending by Sandeep Reddy Jakkidi,Accessories,2016-06-01 12:46:00,18-05-2016 16:51,14-01-2016 13:34,N,2016-06-01 12:46:00,2016-05-18 16:51:00,2016-01-14 13:34:00,0.0,Wednesday,12.0,-19915.0,status changed from Open to Pending by Sandeep Reddy Jakkidi . Status changed from Pending to Open .,POSITIVE,0.9965285658836365,122,3
IT969105,User,ITSupport,Email,Removing Person A and Adding Person B to ABC Project,Changes have been done as per the request. Hence closing the request.,Access Requests,2016-03-02 14:43:00,2016-03-02 16:04:00,2016-03-02 14:43:00,YYY,2016-03-02 14:43:00,2016-03-02 16:04:00,2016-03-02 14:43:00,81.0,Wednesday,14.0,81.0,changes have been done as per the request .,NEGATIVE,0.9989880919456482,243,3
IT138092,User,ITSupport,Email,Collaborators added by end user,Vamshi Tatiparthi &lt;vtatiparthi@abc.com&gt; via Email (to)<br />Chiranjeevi Mishra &lt;cmishra@abc.com&gt; via Email (to)<br />IT Support &lt;it@abc.com&gt; via Email (cc)<br />Hazi Mohmmad &lt;hmohmmad@abc.com&gt; via Email (cc)<br />Shijil Aynoli &lt;saynoli@abc.com&gt; via Email (cc),Accessories,20-12-2017 21:42,20-12-2017 21:54,20-12-2017 21:42,N,2017-12-20 21:42:00,2017-12-20 21:54:00,2017-12-20 21:42:00,12.0,Wednesday,21.0,12.0,Vamshi Tatiparthi &lt;vtatiparthi@abc.com&gt; via Email (to)br/>IT Support . via email (cc) .,POSITIVE,0.9921356439590454,122,3
IT627840,User,ITSupport,Email,,"<div>Approved.</div> <br /><div> <div> <table class=MsoNormalTable"" border=""0"" cellspacing=""0"" cellpadding=""0"" width=""621"" style=""width:466.1pt;border-collapse:collapse""><tbody> <tr style=""color:rgb(0",Accessories,2016-06-01 12:46:00,18-05-2016 16:51,17-03-2016 10:15,N,2016-06-01 12:46:00,2016-05-18 16:51:00,2016-03-17 10:15:00,0.0,Wednesday,12.0,-19915.0,"br />div> table class=MsoNormalTable"" border=""0"" cellspacing=""0,"" width=""621"" style=""width:466.1pt""",,,122,3
IT627840,User,ITSupport,Email,,"hi sir,<br />please provide me headphones as soon as possible",Accessories,2016-06-01 12:46:00,18-05-2016 16:51,22-03-2016 11:44,N,2016-06-01 12:46:00,2016-05-18 16:51:00,2016-03-22 11:44:00,0.0,Wednesday,12.0,-19915.0,"hi sir,br />please provide me headphones as soon as possible .",,,122,3
IT627840,User,ITSupport,Email,Ticket Assigned to N V R S Surya Narayana Garlapati,"Narayana, Could you please look into the request.",Accessories,2016-06-01 12:46:00,18-05-2016 16:51,2016-11-05 11:08:00,N,2016-06-01 12:46:00,2016-05-18 16:51:00,2016-11-05 11:08:00,0.0,Wednesday,12.0,-19915.0,"Narayana, Could you please look into the request.",NEGATIVE,0.9580433964729309,122,3
IT627840,User,ITSupport,Email,,allocated IM-HJP-279 headset and updated the info in myspace.<br />,Accessories,2016-06-01 12:46:00,18-05-2016 16:51,18-05-2016 16:51,N,2016-06-01 12:46:00,2016-05-18 16:51:00,2016-05-18 16:51:00,0.0,Wednesday,12.0,-19915.0,allocated IM-HJP-279 headset and updated info in myspace.,,,122,3
IT627840,User,ITSupport,Email,Status Changed,Status changed from Pending to Closed by N V R S Surya Narayana Garlapati,Accessories,2016-06-01 12:46:00,18-05-2016 16:51,18-05-2016 16:51,N,2016-06-01 12:46:00,2016-05-18 16:51:00,2016-05-18 16:51:00,0.0,Wednesday,12.0,-19915.0,Status changed from Pending to Closed by N V R S Surya Narayana Garlapati .,POSITIVE,0.9965285658836365,122,3
IT212213,User,ITSupport,Web,Ticket Assigned to Sandeep Reddy Jakkidi,Ticket claimed by Sandeep Reddy Jakkidi,Accessories,13-01-2016 12:00,22-02-2016 13:14,13-01-2016 16:30,N,2016-01-13 12:00:00,2016-02-22 13:14:00,2016-01-13 16:30:00,57674.0,Wednesday,12.0,57674.0,Ticket claimed by Sandeep Reddy Jakkidi .,NEGATIVE,0.8438225388526917,122,3
IT212213,User,ITSupport,Web,,"Hello Ravi,<br /><br />Battery condition is poor. We will place an order for the same and will get back to you once the battery available.<br /><br />Thanks,<br />Sandeepreddy.",Accessories,13-01-2016 12:00,22-02-2016 13:14,13-01-2016 16:33,N,2016-01-13 12:00:00,2016-02-22 13:14:00,2016-01-13 16:33:00,57674.0,Wednesday,12.0,57674.0,we will place an order for the same and will get back to you once the battery available .,,,122,3
IT212213,User,ITSupport,Web,Status Changed,Status changed from Open to Pending by Sandeep Reddy Jakkidi,Accessories,13-01-2016 12:00,22-02-2016 13:14,13-01-2016 16:33,N,2016-01-13 12:00:00,2016-02-22 13:14:00,2016-01-13 16:33:00,57674.0,Wednesday,12.0,57674.0,status changed from Open to Pending by Sandeep Reddy Jakkidi . Status changed from Pending to Open .,POSITIVE,0.9965285658836365,122,3
IT553817,User,ITSupport,Email,,"Hello Pavan,<br /><br />Password have been reset and sent to users personal mail ID.<br /><br />Thanks,<br />Sandeepreddy.",Access Requests,24-02-2016 11:39,24-02-2016 14:35,24-02-2016 11:55,N,2016-02-24 11:39:00,2016-02-24 14:35:00,2016-02-24 11:55:00,176.0,Wednesday,11.0,176.0,Hello Pavan has been reset and sent to users personal mail ID .,,,243,3
IT553817,User,ITSupport,Email,Status Changed,Status changed from Open to Resolved by Sandeep Reddy Jakkidi,Access Requests,24-02-2016 11:39,24-02-2016 14:35,24-02-2016 11:55,N,2016-02-24 11:39:00,2016-02-24 14:35:00,2016-02-24 11:55:00,176.0,Wednesday,11.0,176.0,Status changed from Open to Resolved by Sandeep Reddy Jakkidi .,POSITIVE,0.9965285658836365,243,3
IT639628,User,ITSupport,Email,,"Reminder:Â <br /><br />Raksha, Please check with gangadhar and shared the approval. we will provide read access to \\imfs\security folder.<br /><br />Thanks<br />narayana.",Access Requests,29-11-2017 14:57,2017-05-12 14:16:00,2017-04-12 11:08:00,N,2017-11-29 14:57:00,2017-05-12 14:16:00,2017-04-12 11:08:00,0.0,Wednesday,14.0,-289481.0,please check with gangadhar and shared the approval . we will provide read access to imfssecurity folder .,,,243,3
IT308520,User,ITSupport,Email,,share access given to user mail id now its working fine hence resolved the issue.,Access Requests,20-04-2016 16:45,20-04-2016 17:44,20-04-2016 17:44,N,2016-04-20 16:45:00,2016-04-20 17:44:00,2016-04-20 17:44:00,59.0,Wednesday,16.0,59.0,share access given to user mail id now its working fine hence resolved the issue .,,,243,3
IT147383,User,ITSupport,Web,Ticket Assigned to Janardhana Rao Vemulapalli,Ticket claimed by Janardhana Rao Vemulapalli,Access Requests,16-03-2016 01:22,16-03-2016 19:35,16-03-2016 17:10,N,2016-03-16 01:22:00,2016-03-16 19:35:00,2016-03-16 17:10:00,1093.0,Wednesday,1.0,1093.0,Ticket claimed by Janardhana Rao Vemulapalli .,NEGATIVE,0.8705884218215942,243,3
IT147383,User,ITSupport,Web,,confirmed working..,Access Requests,16-03-2016 01:22,16-03-2016 19:35,16-03-2016 19:35,N,2016-03-16 01:22:00,2016-03-16 19:35:00,2016-03-16 19:35:00,1093.0,Wednesday,1.0,1093.0,confirmed working. . confirmed working .,,,243,3
IT733580,User,ITSupport,Email,Ticket Assigned to Janardhana Rao Vemulapalli,Ticket claimed by Janardhana Rao Vemulapalli,Access Requests,20-04-2016 14:47,20-04-2016 14:59,20-04-2016 14:58,N,2016-04-20 14:47:00,2016-04-20 14:59:00,2016-04-20 14:58:00,12.0,Wednesday,14.0,12.0,Ticket claimed by Janardhana Rao Vemulapalli .,NEGATIVE,0.8705884218215942,243,3
IT733580,User,ITSupport,Email,Ticket Updated,Under progress...,Access Requests,20-04-2016 14:47,20-04-2016 14:59,20-04-2016 14:59,N,2016-04-20 14:47:00,2016-04-20 14:59:00,2016-04-20 14:59:00,12.0,Wednesday,14.0,12.0,under progress... under progress . .,POSITIVE,0.987381637096405,243,3
IT639628,User,ITSupport,Email,Collaborators added by end user,Gangadhar Vithana &lt;gvithana@abc.com&gt; via Email (cc),Access Requests,29-11-2017 14:57,2017-05-12 14:16:00,29-11-2017 14:57,N,2017-11-29 14:57:00,2017-05-12 14:16:00,2017-11-29 14:57:00,0.0,Wednesday,14.0,-289481.0,Gangadhar Vithana &lt;gvithana@abc.com via email .,POSITIVE,0.9921356439590454,243,3
IT581693,User,ITSupport,Email,Creation of mail id for new Joinee ,IT Team has Created the mail Id and sent the details in separate email.,Newhire Accounts,2015-12-09 20:55:11,2015-12-10 13:19:28,2015-12-09 20:55:11,YY,2015-12-09 20:55:11,2015-12-10 13:19:28,2015-12-09 20:55:11,984.2833333333333,Wednesday,20.0,984.2833333333333,IT Team has created the mail Id and sent the details in separate email .,NEGATIVE,0.9497854709625244,1,3
IT147383,User,ITSupport,Web,Ticket Marked Overdue,Ticket flagged as overdue by the system.,Access Requests,16-03-2016 01:22,16-03-2016 19:35,16-03-2016 09:24,N,2016-03-16 01:22:00,2016-03-16 19:35:00,2016-03-16 09:24:00,1093.0,Wednesday,1.0,1093.0,Ticket flagged as overdue by the system .,NEGATIVE,0.8958033323287964,243,3
IT147383,User,ITSupport,Web,,"Hi Ravinder,<br /><br />As per our records, we identified your ip address as 192.168.215.46 and allowed to access these sites. If this is not your ip address, please let us know the correct one. If everything is working fine, please confirm us to close the issue.<br /><br />Thanks,<br />Janardhan",Access Requests,16-03-2016 01:22,16-03-2016 19:35,16-03-2016 19:01,N,2016-03-16 01:22:00,2016-03-16 19:35:00,2016-03-16 19:01:00,1093.0,Wednesday,1.0,1093.0,"ip address is 192.168.215.46 and allowed to access these sites . if this is not your address, please let us know .",,,243,3
IT639628,User,ITSupport,Email,,"Hi Raksha,<br /><br />Please check with gangadhar and shared the approval. we will provide read access to \\imfs\security folder.<br /><br />Thanks<br />narayana.",Access Requests,29-11-2017 14:57,2017-05-12 14:16:00,29-11-2017 19:44,N,2017-11-29 14:57:00,2017-05-12 14:16:00,2017-11-29 19:44:00,0.0,Wednesday,14.0,-289481.0,gangadhar will provide read access to imfssecurity folder .br /> narayana /thanks for the approval .,,,243,3
IT553817,User,ITSupport,Email,,You Welcome.,Access Requests,24-02-2016 11:39,24-02-2016 14:35,24-02-2016 14:35,N,2016-02-24 11:39:00,2016-02-24 14:35:00,2016-02-24 14:35:00,176.0,Wednesday,11.0,176.0,You Welcome . you welcome . click here for more .,,,243,3
IT553817,User,ITSupport,Email,Status Changed,Status changed from Resolved to Open by SYSTEM<hr />Reopened,Access Requests,24-02-2016 11:39,24-02-2016 14:35,24-02-2016 12:41,N,2016-02-24 11:39:00,2016-02-24 14:35:00,2016-02-24 12:41:00,176.0,Wednesday,11.0,176.0,Status changed from Resolved to Open by SYSTEMhr .,POSITIVE,0.9965285658836365,243,3
IT145520,User,ITSupport,Email,Ticket Assigned to Vinod Kumar Reddy Dendi,Ticket claimed by Vinod Kumar Reddy Dendi,Access Requests,13-07-2016 11:14,13-07-2016 11:16,13-07-2016 11:15,N,2016-07-13 11:14:00,2016-07-13 11:16:00,2016-07-13 11:15:00,2.0,Wednesday,11.0,2.0,Ticket claimed by Vinod Kumar Reddy Dendi .,NEGATIVE,0.8919594883918762,243,3
IT639628,User,ITSupport,Email,Ticket Assigned to N V R S Surya Narayana Garlapati,Please take care,Access Requests,29-11-2017 14:57,2017-05-12 14:16:00,29-11-2017 17:11,N,2017-11-29 14:57:00,2017-05-12 14:16:00,2017-11-29 17:11:00,0.0,Wednesday,14.0,-289481.0,Please take care of your needs. Please take a look at our website for more information.,NEGATIVE,0.9580433964729309,243,3
IT875519,User,ITSupport,Email,Public IP Address for Coffee House project ,IT Team has Assigned public IP to the host. IP Address is: 115.111.91.10,Data Center Services,2016-03-02 14:07:09,2016-03-02 18:09:32,2016-03-02 14:07:09,YY,2016-03-02 14:07:09,2016-03-02 18:09:32,2016-03-02 14:07:09,242.38333333333333,Wednesday,14.0,242.38333333333333,IT Team has Assigned public IP to the host . IP address is: 115.111.91.10 .,NEGATIVE,0.9214613437652588,1,3
IT147383,User,ITSupport,Web,Status Changed,Status changed from Open to Pending by Janardhana Rao Vemulapalli,Access Requests,16-03-2016 01:22,16-03-2016 19:35,16-03-2016 19:01,N,2016-03-16 01:22:00,2016-03-16 19:35:00,2016-03-16 19:01:00,1093.0,Wednesday,1.0,1093.0,status changed from Open to Pending by Janardhana Rao Vemulapalli . Status changed from Pending to Open .,POSITIVE,0.9965285658836365,243,3
IT297284,User,ITSupport,Email,Ticket Assigned to N V R S Surya Narayana Garlapati,Please Update the ticket.,Accessories,2016-12-01 15:21:00,22-01-2016 15:58,18-01-2016 19:28,N,2016-12-01 15:21:00,2016-01-22 15:58:00,2016-01-18 19:28:00,0.0,Thursday,15.0,-452123.0,please update the ticket . click here for more .,NEGATIVE,0.9580433964729309,122,4
IT854247,User,ITSupport,Email,Ticket Marked Overdue,Ticket flagged as overdue by the system.,Access Requests,16-03-2017 09:30,27-04-2017 11:10,20-04-2017 00:00,N,2017-03-16 09:30:00,2017-04-27 11:10:00,2017-04-20 00:00:00,60580.0,Thursday,9.0,60580.0,Ticket flagged as overdue by the system .,NEGATIVE,0.8958033323287964,243,4
IT297284,User,ITSupport,Email,Ticket Updated,Updated Helptopic.,Accessories,2016-12-01 15:21:00,22-01-2016 15:58,18-01-2016 19:28,N,2016-12-01 15:21:00,2016-01-22 15:58:00,2016-01-18 19:28:00,0.0,Thursday,15.0,-452123.0,updated Helptopic . updated Helptopic.,POSITIVE,0.987381637096405,122,4
IT297284,User,ITSupport,Email,Status Changed,Status changed from Open to Pending by Sandeep Reddy Jakkidi,Accessories,2016-12-01 15:21:00,22-01-2016 15:58,22-01-2016 11:52,N,2016-12-01 15:21:00,2016-01-22 15:58:00,2016-01-22 11:52:00,0.0,Thursday,15.0,-452123.0,status changed from Open to Pending by Sandeep Reddy Jakkidi . Status changed from Pending to Open .,POSITIVE,0.9965285658836365,122,4
IT297284,User,ITSupport,Email,,"Hello Aditya,<br /><br />Could you please bring your laptop to IT desk will check the battery condition and collect necessary details to procure new one.<br /><br />Thanks,<br />Sandeepreddy.",Accessories,2016-12-01 15:21:00,22-01-2016 15:58,22-01-2016 11:52,N,2016-12-01 15:21:00,2016-01-22 15:58:00,2016-01-22 11:52:00,0.0,Thursday,15.0,-452123.0,if you please bring your laptop to IT desk will check the battery condition and collect necessary details to procure new one.,,,122,4
IT297284,User,ITSupport,Email,Ticket Marked Overdue,Ticket flagged as overdue by the system.,Accessories,2016-12-01 15:21:00,22-01-2016 15:58,14-01-2016 03:22,N,2016-12-01 15:21:00,2016-01-22 15:58:00,2016-01-14 03:22:00,0.0,Thursday,15.0,-452123.0,Ticket flagged as overdue by the system .,NEGATIVE,0.8958033323287964,122,4
IT854247,User,ITSupport,Email,Ticket Assigned to Janardhana Rao Vemulapalli,Could you please look into this request,Access Requests,16-03-2017 09:30,27-04-2017 11:10,13-04-2017 09:50,N,2017-03-16 09:30:00,2017-04-27 11:10:00,2017-04-13 09:50:00,60580.0,Thursday,9.0,60580.0,Could you please look into this request .,NEGATIVE,0.8705884218215942,243,4
IT854247,User,ITSupport,Email,Ticket Marked Overdue,Ticket flagged as overdue by the system.,Access Requests,16-03-2017 09:30,27-04-2017 11:10,13-04-2017 00:00,N,2017-03-16 09:30:00,2017-04-27 11:10:00,2017-04-13 00:00:00,60580.0,Thursday,9.0,60580.0,Ticket flagged as overdue by the system .,NEGATIVE,0.8958033323287964,243,4
IT854247,User,ITSupport,Email,Ticket Marked Overdue,Ticket flagged as overdue by the system.,Access Requests,16-03-2017 09:30,27-04-2017 11:10,2017-04-04 00:00:00,N,2017-03-16 09:30:00,2017-04-27 11:10:00,2017-04-04 00:00:00,60580.0,Thursday,9.0,60580.0,Ticket flagged as overdue by the system .,NEGATIVE,0.8958033323287964,243,4
